"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"188","07-06",3.11872413793103,5.69375862068966,2.9211724137931,3.81379310344828,6.46527586206897,3.70813793103448,5.31844827586207,5.72131034482759,5.0601724137931,4.61996551724138,2.74910344827586
"189","07-07",3.22334482758621,5.84220689655172,3.19506896551724,4.087,6.59113793103448,4.02031034482759,5.52234482758621,5.8578275862069,5.24196551724138,4.83937931034483,3.02220689655172
"190","07-08",2.53334482758621,3.95358620689655,2.32037931034483,2.89903448275862,4.25410344827586,2.77448275862069,3.69458620689655,3.97965517241379,3.64913793103448,3.39162068965517,3.70237931034483
"191","07-09",2.20679310344828,3.33303448275862,2.00627586206897,2.50375862068966,3.55437931034483,2.37768965517241,3.11275862068966,3.35537931034483,3.12541379310345,2.91127586206897,3.98306896551724
"192","07-10",1.96158620689655,3.00920689655172,1.79768965517241,2.25410344827586,3.19034482758621,2.14224137931034,2.81551724137931,3.02413793103448,2.82175862068966,2.62789655172414,3.76724137931034
"193","07-11",1.79013793103448,2.90586206896552,1.65775862068966,2.09189655172414,3.15772413793103,2.01372413793103,2.72813793103448,2.9108275862069,2.67913793103448,2.47772413793103,4.38041379310345
"194","07-12",1.70213793103448,2.90448275862069,1.6251724137931,2.02627586206897,3.29975862068965,1.97027586206897,2.72148275862069,2.89744827586207,2.60748275862069,2.39775862068966,5.013
"195","07-13",1.56348275862069,2.55948275862069,1.51086206896552,1.8341724137931,2.96724137931034,1.77579310344828,2.39275862068966,2.5488275862069,2.29972413793103,2.12444827586207,4.68413793103448
"196","07-14",1.41844827586207,2.31372413793103,1.40872413793103,1.71913793103448,2.68710344827586,1.67410344827586,2.17337931034483,2.30851724137931,2.12913793103448,1.981,4.16058620689655
"197","07-15",1.39731034482759,2.5661724137931,1.45068965517241,1.78127586206897,3.18272413793103,1.75679310344828,2.42144827586207,2.54062068965517,2.25793103448276,2.0788275862069,3.68686206896552
"198","07-16",1.36765517241379,2.74458620689655,1.46286206896552,1.81368965517241,3.3838275862069,1.805,2.62013793103448,2.70958620689655,2.35851724137931,2.14762068965517,3.59310344827586
"199","07-17",1.24193103448276,2.51231034482759,1.34537931034483,1.67062068965517,3.03058620689655,1.66858620689655,2.40265517241379,2.47665517241379,2.16010344827586,1.96837931034483,3.67989655172414
"200","07-18",1.18713793103448,2.54637931034483,1.31351724137931,1.64379310344828,3.15527586206897,1.65148275862069,2.43827586206897,2.49879310344828,2.16544827586207,1.9668275862069,4.50524137931034
"201","07-19",1.19372413793103,2.67465517241379,1.3508275862069,1.69768965517241,3.37475862068966,1.71193103448276,2.56479310344828,2.61413793103448,2.23975862068966,2.03341379310345,5.81944827586207
"202","07-20",1.13520689655172,2.58344827586207,1.30193103448276,1.63451724137931,3.31158620689655,1.66213793103448,2.47465517241379,2.52448275862069,2.16096551724138,1.95689655172414,5.74386206896552
"203","07-21",1.02686206896552,2.336,1.15868965517241,1.46179310344828,2.94920689655172,1.48527586206897,2.23958620689655,2.28603448275862,1.95396551724138,1.76234482758621,5.26465517241379
"204","07-22",0.989413793103448,2.18096551724138,1.12320689655172,1.39951724137931,2.84355172413793,1.40975862068966,2.08741379310345,2.12155172413793,1.78889655172414,1.62637931034483,5.04693103448276
"205","07-23",0.955655172413793,2.16779310344828,1.11006896551724,1.38637931034483,2.79279310344828,1.40689655172414,2.08624137931034,2.10975862068966,1.80251724137931,1.63575862068966,4.37341379310345
"206","07-24",0.905034482758621,2.04172413793103,1.07427586206897,1.346,2.59520689655172,1.36493103448276,1.96755172413793,1.9831724137931,1.70410344827586,1.56275862068966,4.53958620689655
"207","07-25",0.894206896551724,2.13879310344828,1.08458620689655,1.39462068965517,2.72896551724138,1.42972413793103,2.06451724137931,2.0741724137931,1.79155172413793,1.641,4.60179310344828
"208","07-26",0.863310344827586,2.12668965517241,1.0931724137931,1.41003448275862,2.70937931034483,1.44986206896552,2.05879310344828,2.06793103448276,1.81113793103448,1.65944827586207,4.13693103448276
"209","07-27",0.847724137931035,2.15868965517241,1.08189655172414,1.3861724137931,2.78006896551724,1.42810344827586,2.09051724137931,2.09541379310345,1.80275862068966,1.63703448275862,4.20868965517241
"210","07-28",0.811,2.04479310344828,1.01562068965517,1.29548275862069,2.68468965517241,1.33651724137931,1.97920689655172,1.98168965517241,1.69444827586207,1.53141379310345,5.3061724137931
"211","07-29",0.750448275862069,1.88520689655172,0.962068965517241,1.23389655172414,2.42303448275862,1.27286206896552,1.82606896551724,1.82872413793103,1.58544827586207,1.44993103448276,5.27389655172414
"212","07-30",0.945586206896552,2.63851724137931,1.30644827586207,1.6741724137931,3.43603448275862,1.75331034482759,2.55927586206897,2.56520689655172,2.17820689655172,1.98258620689655,4.24993103448276
"213","07-31",1.15034482758621,3.14858620689655,1.60220689655172,2.03344827586207,4.13920689655172,2.13489655172414,3.0601724137931,3.067,2.60631034482759,2.38693103448276,3.94713793103448
"214","08-01",1.10868965517241,2.90544827586207,1.42444827586207,1.75558620689655,3.876,1.98527586206897,2.69306896551724,2.83941379310345,2.36148275862069,2.15493103448276,3.72368965517241
