"","Date","CNRMCCLM","CNRMRCA","ECEARTHCCLM","ECEARTHHIRHAM","ECEARTHRACMO","ECEARTHRCA","HADGEMRCA","IPSLRCA","MPICCLM","MPIRCA"
"5367",1971-09-11,12.497,12.651,13.149,12.763,12.571,13.131,13.842,13.567,11.982,12.048
"5368",1971-09-12,14.197,14.351,14.849,14.463,14.271,14.831,15.542,15.267,13.682,13.748
"5369",1971-09-13,11.897,12.051,12.549,12.163,11.971,12.531,13.242,12.967,11.382,11.448
"5370",1971-09-14,8.597,8.751,9.249,8.863,8.671,9.231,9.942,9.667,8.082,8.148
"5371",1971-09-15,6.797,6.951,7.449,7.063,6.871,7.431,8.142,7.867,6.282,6.348
"5372",1971-09-16,7.497,7.651,8.149,7.763,7.571,8.131,8.842,8.567,6.982,7.048
"5373",1971-09-17,10.297,10.451,10.949,10.563,10.371,10.931,11.642,11.367,9.782,9.848
"5374",1971-09-18,12.097,12.251,12.749,12.363,12.171,12.731,13.442,13.167,11.582,11.648
"5375",1971-09-19,12.497,12.651,13.149,12.763,12.571,13.131,13.842,13.567,11.982,12.048
"5376",1971-09-20,11.297,11.451,11.949,11.563,11.371,11.931,12.642,12.367,10.782,10.848
"5377",1971-09-21,11.497,11.651,12.149,11.763,11.571,12.131,12.842,12.567,10.982,11.048
"5378",1971-09-22,12.997,13.151,13.649,13.263,13.071,13.631,14.342,14.067,12.482,12.548
"5379",1971-09-23,10.597,10.751,11.249,10.863,10.671,11.231,11.942,11.667,10.082,10.148
"5380",1971-09-24,10.397,10.551,11.049,10.663,10.471,11.031,11.742,11.467,9.882,9.948
"5381",1971-09-25,10.897,11.051,11.549,11.163,10.971,11.531,12.242,11.967,10.382,10.448
"5382",1971-09-26,9.597,9.751,10.249,9.863,9.671,10.231,10.942,10.667,9.082,9.148
"5383",1971-09-27,9.097,9.251,9.749,9.363,9.171,9.731,10.442,10.167,8.582,8.648
"5384",1971-09-28,9.097,9.251,9.749,9.363,9.171,9.731,10.442,10.167,8.582,8.648
"5385",1971-09-29,8.197,8.351,8.849,8.463,8.271,8.831,9.542,9.267,7.682,7.748
"5386",1971-09-30,9.497,9.651,10.149,9.763,9.571,10.131,10.842,10.567,8.982,9.048
"5387",1971-10-01,11.259,11.207,11.397,10.97,10.78,11.316,12.315,11.738,10.899,10.501
"5388",1971-10-02,13.359,13.307,13.497,13.07,12.88,13.416,14.415,13.838,12.999,12.601
"5389",1971-10-03,13.959,13.907,14.097,13.67,13.48,14.016,15.015,14.438,13.599,13.201
"5390",1971-10-04,9.859,9.807,9.997,9.57,9.38,9.916,10.915,10.338,9.499,9.101
"5391",1971-10-05,5.159,5.107,5.297,4.87,4.68,5.216,6.215,5.638,4.799,4.401
"5392",1971-10-06,7.259,7.207,7.397,6.97,6.78,7.316,8.315,7.738,6.899,6.501
"5393",1971-10-07,13.259,13.207,13.397,12.97,12.78,13.316,14.315,13.738,12.899,12.501
"5394",1971-10-08,12.559,12.507,12.697,12.27,12.08,12.616,13.615,13.038,12.199,11.801
"5395",1971-10-09,9.559,9.507,9.697,9.27,9.08,9.616,10.615,10.038,9.199,8.801
"5396",1971-10-10,9.959,9.907,10.097,9.67,9.48,10.016,11.015,10.438,9.599,9.201
"5397",1971-10-11,11.659,11.607,11.797,11.37,11.18,11.716,12.715,12.138,11.299,10.901
"5398",1971-10-12,10.359,10.307,10.497,10.07,9.88,10.416,11.415,10.838,9.999,9.601
"5399",1971-10-13,4.659,4.607,4.797,4.37,4.18,4.716,5.715,5.138,4.299,3.901
"5400",1971-10-14,1.459,1.407,1.597,1.17,0.98,1.516,2.515,1.938,1.099,0.701
"5401",1971-10-15,0.859,0.807,0.997,0.57,0.38,0.916,1.915,1.338,0.499,0.101
"5402",1971-10-16,3.559,3.507,3.697,3.27,3.08,3.616,4.615,4.038,3.199,2.801
"5403",1971-10-17,7.459,7.407,7.597,7.17,6.98,7.516,8.515,7.938,7.099,6.701
"5404",1971-10-18,6.159,6.107,6.297,5.87,5.68,6.216,7.215,6.638,5.799,5.401
"5405",1971-10-19,6.359,6.307,6.497,6.07,5.88,6.416,7.415,6.838,5.999,5.601
"5406",1971-10-20,8.559,8.507,8.697,8.27,8.08,8.616,9.615,9.038,8.199,7.801
"5407",1971-10-21,8.259,8.207,8.397,7.97,7.78,8.316,9.315,8.738,7.899,7.501
"5408",1971-10-22,9.359,9.307,9.497,9.07,8.88,9.416,10.415,9.838,8.999,8.601
"5409",1971-10-23,9.459,9.407,9.597,9.17,8.98,9.516,10.515,9.938,9.099,8.701
"5410",1971-10-24,8.259,8.207,8.397,7.97,7.78,8.316,9.315,8.738,7.899,7.501
"5411",1971-10-25,8.459,8.407,8.597,8.17,7.98,8.516,9.515,8.938,8.099,7.701
"5412",1971-10-26,5.359,5.307,5.497,5.07,4.88,5.416,6.415,5.838,4.999,4.601
"5413",1971-10-27,3.459,3.407,3.597,3.17,2.98,3.516,4.515,3.938,3.099,2.701
"5414",1971-10-28,4.059,4.007,4.197,3.77,3.58,4.116,5.115,4.538,3.699,3.301
"5415",1971-10-29,3.559,3.507,3.697,3.27,3.08,3.616,4.615,4.038,3.199,2.801
"5416",1971-10-30,4.759,4.707,4.897,4.47,4.28,4.816,5.815,5.238,4.399,4.001
"5417",1971-10-31,7.459,7.407,7.597,7.17,6.98,7.516,8.515,7.938,7.099,6.701
"5418",1971-11-01,10.2,10.116,10.069,10.017,10.634,9.549,8.849,9.939,10.11,9.728
"5419",1971-11-02,11,10.916,10.869,10.817,11.434,10.349,9.649,10.739,10.91,10.528
"5420",1971-11-03,11.3,11.216,11.169,11.117,11.734,10.649,9.949,11.039,11.21,10.828
"5421",1971-11-04,9.6,9.516,9.469,9.417,10.034,8.949,8.249,9.339,9.51,9.128
"5422",1971-11-05,8.5,8.416,8.369,8.317,8.934,7.849,7.149,8.239,8.41,8.028
"5423",1971-11-06,3.8,3.716,3.669,3.617,4.234,3.149,2.449,3.539,3.71,3.328
"5424",1971-11-07,-0.4,-0.484,-0.531,-0.583,0.0339999999999998,-1.051,-1.751,-0.661,-0.49,-0.872
"5425",1971-11-08,0.3,0.216,0.169,0.117,0.734,-0.351,-1.051,0.0389999999999999,0.21,-0.172
"5426",1971-11-09,1.6,1.516,1.469,1.417,2.034,0.949,0.249,1.339,1.51,1.128
"5427",1971-11-10,-1.8,-1.884,-1.931,-1.983,-1.366,-2.451,-3.151,-2.061,-1.89,-2.272
"5428",1971-11-11,0.4,0.316,0.269,0.217,0.834,-0.251,-0.951,0.139,0.31,-0.0719999999999998
"5429",1971-11-12,5.3,5.216,5.169,5.117,5.734,4.649,3.949,5.039,5.21,4.828
"5430",1971-11-13,2.3,2.216,2.169,2.117,2.734,1.649,0.949,2.039,2.21,1.828
"5431",1971-11-14,2.3,2.216,2.169,2.117,2.734,1.649,0.949,2.039,2.21,1.828
"5432",1971-11-15,5.5,5.416,5.369,5.317,5.934,4.849,4.149,5.239,5.41,5.028
"5433",1971-11-16,8.3,8.216,8.169,8.117,8.734,7.649,6.949,8.039,8.21,7.828
"5434",1971-11-17,3.5,3.416,3.369,3.317,3.934,2.849,2.149,3.239,3.41,3.028
"5435",1971-11-18,-0.7,-0.784,-0.831,-0.883,-0.266,-1.351,-2.051,-0.961,-0.79,-1.172
"5436",1971-11-19,-4,-4.084,-4.131,-4.183,-3.566,-4.651,-5.351,-4.261,-4.09,-4.472
"5437",1971-11-20,-5.4,-5.484,-5.531,-5.583,-4.966,-6.051,-6.751,-5.661,-5.49,-5.872
"5438",1971-11-21,-2.6,-2.684,-2.731,-2.783,-2.166,-3.251,-3.951,-2.861,-2.69,-3.072
"5439",1971-11-22,-0.2,-0.284,-0.331,-0.383,0.234,-0.851,-1.551,-0.461,-0.29,-0.672
"5440",1971-11-23,-2.3,-2.384,-2.431,-2.483,-1.866,-2.951,-3.651,-2.561,-2.39,-2.772
"5441",1971-11-24,-4.5,-4.584,-4.631,-4.683,-4.066,-5.151,-5.851,-4.761,-4.59,-4.972
"5442",1971-11-25,-1.6,-1.684,-1.731,-1.783,-1.166,-2.251,-2.951,-1.861,-1.69,-2.072
"5443",1971-11-26,3.8,3.716,3.669,3.617,4.234,3.149,2.449,3.539,3.71,3.328
"5444",1971-11-27,6.4,6.316,6.269,6.217,6.834,5.749,5.049,6.139,6.31,5.928
"5445",1971-11-28,7.2,7.116,7.069,7.017,7.634,6.549,5.849,6.939,7.11,6.728
"5446",1971-11-29,6.5,6.416,6.369,6.317,6.934,5.849,5.149,6.239,6.41,6.028
"5447",1971-11-30,4.3,4.216,4.169,4.117,4.734,3.649,2.949,4.039,4.21,3.828
"5448",1971-12-01,1.37,1.005,1.547,2.504,0.387,1.246,1.76,0.976,0.956,0.744
"5449",1971-12-02,0.67,0.305,0.847,1.804,-0.313,0.546,1.06,0.276,0.256,0.044
"5450",1971-12-03,0.77,0.405,0.947,1.904,-0.213,0.646,1.16,0.376,0.356,0.144
"5451",1971-12-04,3.07,2.705,3.247,4.204,2.087,2.946,3.46,2.676,2.656,2.444
"5452",1971-12-05,8.37,8.005,8.547,9.504,7.387,8.246,8.76,7.976,7.956,7.744
"5453",1971-12-06,8.77,8.405,8.947,9.904,7.787,8.646,9.16,8.376,8.356,8.144
"5454",1971-12-07,6.67,6.305,6.847,7.804,5.687,6.546,7.06,6.276,6.256,6.044
"5455",1971-12-08,3.27,2.905,3.447,4.404,2.287,3.146,3.66,2.876,2.856,2.644
"5456",1971-12-09,-0.33,-0.695,-0.153,0.804,-1.313,-0.454,0.0600000000000001,-0.724,-0.744,-0.956
"5457",1971-12-10,5.07,4.705,5.247,6.204,4.087,4.946,5.46,4.676,4.656,4.444
"5458",1971-12-11,6.87,6.505,7.047,8.004,5.887,6.746,7.26,6.476,6.456,6.244
"5459",1971-12-12,3.47,3.105,3.647,4.604,2.487,3.346,3.86,3.076,3.056,2.844
"5460",1971-12-13,0.67,0.305,0.847,1.804,-0.313,0.546,1.06,0.276,0.256,0.044
"5461",1971-12-14,4.07,3.705,4.247,5.204,3.087,3.946,4.46,3.676,3.656,3.444
"5462",1971-12-15,5.47,5.105,5.647,6.604,4.487,5.346,5.86,5.076,5.056,4.844
"5463",1971-12-16,8.07,7.705,8.247,9.204,7.087,7.946,8.46,7.676,7.656,7.444
"5464",1971-12-17,7.97,7.605,8.147,9.104,6.987,7.846,8.36,7.576,7.556,7.344
"5465",1971-12-18,7.97,7.605,8.147,9.104,6.987,7.846,8.36,7.576,7.556,7.344
"5466",1971-12-19,8.17,7.805,8.347,9.304,7.187,8.046,8.56,7.776,7.756,7.544
"5467",1971-12-20,6.47,6.105,6.647,7.604,5.487,6.346,6.86,6.076,6.056,5.844
"5468",1971-12-21,7.57,7.205,7.747,8.704,6.587,7.446,7.96,7.176,7.156,6.944
"5469",1971-12-22,6.97,6.605,7.147,8.104,5.987,6.846,7.36,6.576,6.556,6.344
"5470",1971-12-23,2.97,2.605,3.147,4.104,1.987,2.846,3.36,2.576,2.556,2.344
"5471",1971-12-24,4.47,4.105,4.647,5.604,3.487,4.346,4.86,4.076,4.056,3.844
"5472",1971-12-25,8.17,7.805,8.347,9.304,7.187,8.046,8.56,7.776,7.756,7.544
"5473",1971-12-26,8.87,8.505,9.047,10.004,7.887,8.746,9.26,8.476,8.456,8.244
"5474",1971-12-27,7.47,7.105,7.647,8.604,6.487,7.346,7.86,7.076,7.056,6.844
"5475",1971-12-28,3.87,3.505,4.047,5.004,2.887,3.746,4.26,3.476,3.456,3.244
"5476",1971-12-29,1.27,0.905,1.447,2.404,0.287,1.146,1.66,0.876,0.856,0.644
"5477",1971-12-30,-0.83,-1.195,-0.653,0.304,-1.813,-0.954,-0.44,-1.224,-1.244,-1.456
"5478",1971-12-31,-4.13,-4.495,-3.953,-2.996,-5.113,-4.254,-3.74,-4.524,-4.544,-4.756
"5479",1972-01-01,-6.107,-6.17,-6.596,-5.295,-5.775,-6.566,-5.32,-5.211,-7.13,-6.958
"5480",1972-01-02,-3.707,-3.77,-4.196,-2.895,-3.375,-4.166,-2.92,-2.811,-4.73,-4.558
"5481",1972-01-03,-1.307,-1.37,-1.796,-0.495,-0.975,-1.766,-0.52,-0.411,-2.33,-2.158
"5482",1972-01-04,-1.507,-1.57,-1.996,-0.695,-1.175,-1.966,-0.72,-0.611,-2.53,-2.358
"5483",1972-01-05,-2.107,-2.17,-2.596,-1.295,-1.775,-2.566,-1.32,-1.211,-3.13,-2.958
"5484",1972-01-06,-1.107,-1.17,-1.596,-0.295,-0.775,-1.566,-0.32,-0.211,-2.13,-1.958
"5485",1972-01-07,-2.207,-2.27,-2.696,-1.395,-1.875,-2.666,-1.42,-1.311,-3.23,-3.058
"5486",1972-01-08,-4.507,-4.57,-4.996,-3.695,-4.175,-4.966,-3.72,-3.611,-5.53,-5.358
"5487",1972-01-09,-4.507,-4.57,-4.996,-3.695,-4.175,-4.966,-3.72,-3.611,-5.53,-5.358
"5488",1972-01-10,-2.607,-2.67,-3.096,-1.795,-2.275,-3.066,-1.82,-1.711,-3.63,-3.458
"5489",1972-01-11,-2.007,-2.07,-2.496,-1.195,-1.675,-2.466,-1.22,-1.111,-3.03,-2.858
"5490",1972-01-12,-0.407,-0.47,-0.896,0.405,-0.075,-0.866,0.38,0.489,-1.43,-1.258
"5491",1972-01-13,0.793,0.73,0.304,1.605,1.125,0.334,1.58,1.689,-0.23,-0.058
"5492",1972-01-14,-1.207,-1.27,-1.696,-0.395,-0.875,-1.666,-0.42,-0.311,-2.23,-2.058
"5493",1972-01-15,-5.207,-5.27,-5.696,-4.395,-4.875,-5.666,-4.42,-4.311,-6.23,-6.058
"5494",1972-01-16,-5.907,-5.97,-6.396,-5.095,-5.575,-6.366,-5.12,-5.011,-6.93,-6.758
"5495",1972-01-17,-5.507,-5.57,-5.996,-4.695,-5.175,-5.966,-4.72,-4.611,-6.53,-6.358
"5496",1972-01-18,-6.107,-6.17,-6.596,-5.295,-5.775,-6.566,-5.32,-5.211,-7.13,-6.958
"5497",1972-01-19,-7.207,-7.27,-7.696,-6.395,-6.875,-7.666,-6.42,-6.311,-8.23,-8.058
"5498",1972-01-20,-4.707,-4.77,-5.196,-3.895,-4.375,-5.166,-3.92,-3.811,-5.73,-5.558
"5499",1972-01-21,-2.807,-2.87,-3.296,-1.995,-2.475,-3.266,-2.02,-1.911,-3.83,-3.658
"5500",1972-01-22,-2.707,-2.77,-3.196,-1.895,-2.375,-3.166,-1.92,-1.811,-3.73,-3.558
"5501",1972-01-23,-0.107,-0.17,-0.596,0.705,0.225,-0.566,0.68,0.789,-1.13,-0.958
"5502",1972-01-24,3.093,3.03,2.604,3.905,3.425,2.634,3.88,3.989,2.07,2.242
"5503",1972-01-25,0.693,0.63,0.204,1.505,1.025,0.234,1.48,1.589,-0.33,-0.158
"5504",1972-01-26,-1.107,-1.17,-1.596,-0.295,-0.775,-1.566,-0.32,-0.211,-2.13,-1.958
"5505",1972-01-27,-0.0069999999999999,-0.0700000000000001,-0.496,0.805,0.325,-0.466,0.78,0.889,-1.03,-0.858
"5506",1972-01-28,-2.407,-2.47,-2.896,-1.595,-2.075,-2.866,-1.62,-1.511,-3.43,-3.258
"5507",1972-01-29,-7.707,-7.77,-8.196,-6.895,-7.375,-8.166,-6.92,-6.811,-8.73,-8.558
"5508",1972-01-30,-9.607,-9.67,-10.096,-8.795,-9.275,-10.066,-8.82,-8.711,-10.63,-10.458
"5509",1972-01-31,-8.307,-8.37,-8.796,-7.495,-7.975,-8.766,-7.52,-7.411,-9.33,-9.158
"5510",1972-02-01,-6.504,-5.997,-5.012,-6.647,-8,-5.58,-5.183,-6.029,-6.965,-7.388
"5511",1972-02-02,-4.404,-3.897,-2.912,-4.547,-5.9,-3.48,-3.083,-3.929,-4.865,-5.288
"5512",1972-02-03,-3.704,-3.197,-2.212,-3.847,-5.2,-2.78,-2.383,-3.229,-4.165,-4.588
"5513",1972-02-04,-1.904,-1.397,-0.412,-2.047,-3.4,-0.98,-0.583,-1.429,-2.365,-2.788
"5514",1972-02-05,-0.804,-0.297,0.688,-0.947,-2.3,0.12,0.517,-0.329,-1.265,-1.688
"5515",1972-02-06,-2.204,-1.697,-0.712,-2.347,-3.7,-1.28,-0.883,-1.729,-2.665,-3.088
"5516",1972-02-07,-3.304,-2.797,-1.812,-3.447,-4.8,-2.38,-1.983,-2.829,-3.765,-4.188
"5517",1972-02-08,-2.604,-2.097,-1.112,-2.747,-4.1,-1.68,-1.283,-2.129,-3.065,-3.488
"5518",1972-02-09,1.396,1.903,2.888,1.253,-0.1,2.32,2.717,1.871,0.935,0.512
"5519",1972-02-10,2.496,3.003,3.988,2.353,1,3.42,3.817,2.971,2.035,1.612
"5520",1972-02-11,1.596,2.103,3.088,1.453,0.1,2.52,2.917,2.071,1.135,0.712
"5521",1972-02-12,0.596,1.103,2.088,0.453,-0.9,1.52,1.917,1.071,0.135,-0.288
"5522",1972-02-13,0.896,1.403,2.388,0.753,-0.6,1.82,2.217,1.371,0.435,0.012
"5523",1972-02-14,1.896,2.403,3.388,1.753,0.4,2.82,3.217,2.371,1.435,1.012
"5524",1972-02-15,1.096,1.603,2.588,0.953,-0.4,2.02,2.417,1.571,0.635,0.212
"5525",1972-02-16,0.896,1.403,2.388,0.753,-0.6,1.82,2.217,1.371,0.435,0.012
"5526",1972-02-17,0.896,1.403,2.388,0.753,-0.6,1.82,2.217,1.371,0.435,0.012
"5527",1972-02-18,-0.604,-0.0969999999999998,0.888,-0.747,-2.1,0.32,0.717,-0.129,-1.065,-1.488
"5528",1972-02-19,-1.804,-1.297,-0.312,-1.947,-3.3,-0.88,-0.483,-1.329,-2.265,-2.688
"5529",1972-02-20,-1.204,-0.697,0.288,-1.347,-2.7,-0.28,0.117,-0.729,-1.665,-2.088
"5530",1972-02-21,-3.104,-2.597,-1.612,-3.247,-4.6,-2.18,-1.783,-2.629,-3.565,-3.988
"5531",1972-02-22,-5.004,-4.497,-3.512,-5.147,-6.5,-4.08,-3.683,-4.529,-5.465,-5.888
"5532",1972-02-23,-5.804,-5.297,-4.312,-5.947,-7.3,-4.88,-4.483,-5.329,-6.265,-6.688
"5533",1972-02-24,-3.304,-2.797,-1.812,-3.447,-4.8,-2.38,-1.983,-2.829,-3.765,-4.188
"5534",1972-02-25,-2.804,-2.297,-1.312,-2.947,-4.3,-1.88,-1.483,-2.329,-3.265,-3.688
"5535",1972-02-26,-1.404,-0.897,0.0880000000000001,-1.547,-2.9,-0.48,-0.0830000000000002,-0.929,-1.865,-2.288
"5536",1972-02-27,-0.704,-0.197,0.788,-0.847,-2.2,0.22,0.617,-0.229,-1.165,-1.588
"5537",1972-02-28,-1.404,-0.897,0.0880000000000001,-1.547,-2.9,-0.48,-0.0830000000000002,-0.929,-1.865,-2.288
"5538",1972-02-29,-0.504,0.00300000000000011,0.988,-0.647,-2,0.42,0.817,-0.0289999999999999,-0.965,-1.388
"5539",1972-03-01,-0.681,-0.988,-1.54,-0.849,-1.991,-1.272,0.319,-1.246,-2.549,-2.437
"5540",1972-03-02,-0.581,-0.888,-1.44,-0.749,-1.891,-1.172,0.419,-1.146,-2.449,-2.337
"5541",1972-03-03,-0.781,-1.088,-1.64,-0.949,-2.091,-1.372,0.219,-1.346,-2.649,-2.537
"5542",1972-03-04,0.119,-0.188,-0.74,-0.0489999999999999,-1.191,-0.472,1.119,-0.446,-1.749,-1.637
"5543",1972-03-05,1.819,1.512,0.96,1.651,0.509,1.228,2.819,1.254,-0.049,0.063
"5544",1972-03-06,2.219,1.912,1.36,2.051,0.909,1.628,3.219,1.654,0.351,0.463
"5545",1972-03-07,1.519,1.212,0.66,1.351,0.209,0.928,2.519,0.954,-0.349,-0.237
"5546",1972-03-08,0.919,0.612,0.0599999999999998,0.751,-0.391,0.328,1.919,0.354,-0.949,-0.837
"5547",1972-03-09,0.519,0.212,-0.34,0.351,-0.791,-0.0720000000000001,1.519,-0.046,-1.349,-1.237
"5548",1972-03-10,-1.081,-1.388,-1.94,-1.249,-2.391,-1.672,-0.081,-1.646,-2.949,-2.837
"5549",1972-03-11,-4.381,-4.688,-5.24,-4.549,-5.691,-4.972,-3.381,-4.946,-6.249,-6.137
"5550",1972-03-12,-5.081,-5.388,-5.94,-5.249,-6.391,-5.672,-4.081,-5.646,-6.949,-6.837
"5551",1972-03-13,0.0190000000000001,-0.288,-0.84,-0.149,-1.291,-0.572,1.019,-0.546,-1.849,-1.737
"5552",1972-03-14,0.0190000000000001,-0.288,-0.84,-0.149,-1.291,-0.572,1.019,-0.546,-1.849,-1.737
"5553",1972-03-15,-0.881,-1.188,-1.74,-1.049,-2.191,-1.472,0.119,-1.446,-2.749,-2.637
"5554",1972-03-16,3.519,3.212,2.66,3.351,2.209,2.928,4.519,2.954,1.651,1.763
"5555",1972-03-17,4.819,4.512,3.96,4.651,3.509,4.228,5.819,4.254,2.951,3.063
"5556",1972-03-18,6.019,5.712,5.16,5.851,4.709,5.428,7.019,5.454,4.151,4.263
"5557",1972-03-19,4.919,4.612,4.06,4.751,3.609,4.328,5.919,4.354,3.051,3.163
"5558",1972-03-20,3.919,3.612,3.06,3.751,2.609,3.328,4.919,3.354,2.051,2.163
"5559",1972-03-21,3.819,3.512,2.96,3.651,2.509,3.228,4.819,3.254,1.951,2.063
"5560",1972-03-22,5.419,5.112,4.56,5.251,4.109,4.828,6.419,4.854,3.551,3.663
"5561",1972-03-23,7.519,7.212,6.66,7.351,6.209,6.928,8.519,6.954,5.651,5.763
"5562",1972-03-24,3.619,3.312,2.76,3.451,2.309,3.028,4.619,3.054,1.751,1.863
"5563",1972-03-25,4.019,3.712,3.16,3.851,2.709,3.428,5.019,3.454,2.151,2.263
"5564",1972-03-26,4.819,4.512,3.96,4.651,3.509,4.228,5.819,4.254,2.951,3.063
"5565",1972-03-27,3.019,2.712,2.16,2.851,1.709,2.428,4.019,2.454,1.151,1.263
"5566",1972-03-28,1.719,1.412,0.86,1.551,0.409,1.128,2.719,1.154,-0.149,-0.037
"5567",1972-03-29,2.019,1.712,1.16,1.851,0.709,1.428,3.019,1.454,0.151,0.263
"5568",1972-03-30,3.319,3.012,2.46,3.151,2.009,2.728,4.319,2.754,1.451,1.563
"5569",1972-03-31,3.019,2.712,2.16,2.851,1.709,2.428,4.019,2.454,1.151,1.263
"5570",1972-04-01,2.444,1.68,1.818,2.233,2.756,2.765,4.473,1.116,0.973,1.587
"5571",1972-04-02,2.544,1.78,1.918,2.333,2.856,2.865,4.573,1.216,1.073,1.687
"5572",1972-04-03,3.544,2.78,2.918,3.333,3.856,3.865,5.573,2.216,2.073,2.687
"5573",1972-04-04,4.744,3.98,4.118,4.533,5.056,5.065,6.773,3.416,3.273,3.887
"5574",1972-04-05,4.544,3.78,3.918,4.333,4.856,4.865,6.573,3.216,3.073,3.687
"5575",1972-04-06,4.144,3.38,3.518,3.933,4.456,4.465,6.173,2.816,2.673,3.287
"5576",1972-04-07,4.644,3.88,4.018,4.433,4.956,4.965,6.673,3.316,3.173,3.787
"5577",1972-04-08,4.544,3.78,3.918,4.333,4.856,4.865,6.573,3.216,3.073,3.687
"5578",1972-04-09,5.044,4.28,4.418,4.833,5.356,5.365,7.073,3.716,3.573,4.187
"5579",1972-04-10,5.444,4.68,4.818,5.233,5.756,5.765,7.473,4.116,3.973,4.587
"5580",1972-04-11,5.144,4.38,4.518,4.933,5.456,5.465,7.173,3.816,3.673,4.287
"5581",1972-04-12,6.344,5.58,5.718,6.133,6.656,6.665,8.373,5.016,4.873,5.487
"5582",1972-04-13,5.644,4.88,5.018,5.433,5.956,5.965,7.673,4.316,4.173,4.787
"5583",1972-04-14,4.744,3.98,4.118,4.533,5.056,5.065,6.773,3.416,3.273,3.887
"5584",1972-04-15,5.144,4.38,4.518,4.933,5.456,5.465,7.173,3.816,3.673,4.287
"5585",1972-04-16,4.844,4.08,4.218,4.633,5.156,5.165,6.873,3.516,3.373,3.987
"5586",1972-04-17,4.544,3.78,3.918,4.333,4.856,4.865,6.573,3.216,3.073,3.687
"5587",1972-04-18,6.044,5.28,5.418,5.833,6.356,6.365,8.073,4.716,4.573,5.187
"5588",1972-04-19,6.144,5.38,5.518,5.933,6.456,6.465,8.173,4.816,4.673,5.287
"5589",1972-04-20,5.544,4.78,4.918,5.333,5.856,5.865,7.573,4.216,4.073,4.687
"5590",1972-04-21,6.044,5.28,5.418,5.833,6.356,6.365,8.073,4.716,4.573,5.187
"5591",1972-04-22,7.144,6.38,6.518,6.933,7.456,7.465,9.173,5.816,5.673,6.287
"5592",1972-04-23,8.144,7.38,7.518,7.933,8.456,8.465,10.173,6.816,6.673,7.287
"5593",1972-04-24,7.844,7.08,7.218,7.633,8.156,8.165,9.873,6.516,6.373,6.987
"5594",1972-04-25,5.144,4.38,4.518,4.933,5.456,5.465,7.173,3.816,3.673,4.287
"5595",1972-04-26,7.244,6.48,6.618,7.033,7.556,7.565,9.273,5.916,5.773,6.387
"5596",1972-04-27,7.744,6.98,7.118,7.533,8.056,8.065,9.773,6.416,6.273,6.887
"5597",1972-04-28,5.744,4.98,5.118,5.533,6.056,6.065,7.773,4.416,4.273,4.887
"5598",1972-04-29,5.144,4.38,4.518,4.933,5.456,5.465,7.173,3.816,3.673,4.287
"5599",1972-04-30,6.244,5.48,5.618,6.033,6.556,6.565,8.273,4.916,4.773,5.387
"5600",1972-05-01,6.953,8.62,6.648,6.942,7.233,8.766,9.036,7.917,6.188,7.243
"5601",1972-05-02,9.953,11.62,9.648,9.942,10.233,11.766,12.036,10.917,9.188,10.243
"5602",1972-05-03,13.153,14.82,12.848,13.142,13.433,14.966,15.236,14.117,12.388,13.443
"5603",1972-05-04,14.553,16.22,14.248,14.542,14.833,16.366,16.636,15.517,13.788,14.843
"5604",1972-05-05,15.553,17.22,15.248,15.542,15.833,17.366,17.636,16.517,14.788,15.843
"5605",1972-05-06,14.553,16.22,14.248,14.542,14.833,16.366,16.636,15.517,13.788,14.843
"5606",1972-05-07,12.153,13.82,11.848,12.142,12.433,13.966,14.236,13.117,11.388,12.443
"5607",1972-05-08,11.353,13.02,11.048,11.342,11.633,13.166,13.436,12.317,10.588,11.643
"5608",1972-05-09,10.353,12.02,10.048,10.342,10.633,12.166,12.436,11.317,9.588,10.643
"5609",1972-05-10,11.353,13.02,11.048,11.342,11.633,13.166,13.436,12.317,10.588,11.643
"5610",1972-05-11,9.953,11.62,9.648,9.942,10.233,11.766,12.036,10.917,9.188,10.243
"5611",1972-05-12,9.353,11.02,9.048,9.342,9.633,11.166,11.436,10.317,8.588,9.643
"5612",1972-05-13,10.953,12.62,10.648,10.942,11.233,12.766,13.036,11.917,10.188,11.243
"5613",1972-05-14,10.053,11.72,9.748,10.042,10.333,11.866,12.136,11.017,9.288,10.343
"5614",1972-05-15,9.553,11.22,9.248,9.542,9.833,11.366,11.636,10.517,8.788,9.843
"5615",1972-05-16,8.253,9.92,7.948,8.242,8.533,10.066,10.336,9.217,7.488,8.543
"5616",1972-05-17,9.353,11.02,9.048,9.342,9.633,11.166,11.436,10.317,8.588,9.643
"5617",1972-05-18,10.153,11.82,9.848,10.142,10.433,11.966,12.236,11.117,9.388,10.443
"5618",1972-05-19,7.653,9.32,7.348,7.642,7.933,9.466,9.736,8.617,6.888,7.943
"5619",1972-05-20,8.853,10.52,8.548,8.842,9.133,10.666,10.936,9.817,8.088,9.143
"5620",1972-05-21,12.453,14.12,12.148,12.442,12.733,14.266,14.536,13.417,11.688,12.743
"5621",1972-05-22,10.653,12.32,10.348,10.642,10.933,12.466,12.736,11.617,9.888,10.943
"5622",1972-05-23,9.953,11.62,9.648,9.942,10.233,11.766,12.036,10.917,9.188,10.243
"5623",1972-05-24,14.153,15.82,13.848,14.142,14.433,15.966,16.236,15.117,13.388,14.443
