"","fut","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"199",2071-07-18,10.4142857142857,0.6,0,8.06666666666667,1.2,0,18.5,0.1,0,0
"200",2071-07-19,0.0666666666666667,5.35,0.2,0.8,20.0384615384616,14.7415584415584,0,0.166666666666606,0,0
"201",2071-07-20,0,0,0,0,0.6,0,0,1.6,0,0
"202",2071-07-21,0,0,0,0,0,0,4,0.95,4.025,0
"203",2071-07-22,0,0,0,0,2.1,0,10.225,23.8725663716814,0,0
"204",2071-07-23,7.3,14.6636363636364,0,0,0,0,1.3,0.1,0,0
"205",2071-07-24,0,0.3,0.6,0,5.5,0,0,0.166666666666606,0.8,9
"206",2071-07-25,0,0,2.3,0,0.9,0.116666666666606,0,2.1,3.1,1.9
"207",2071-07-26,3.4,6.14827586206894,0,0,0,0.1,0.75,0.7,8.23333333333333,14.5
"208",2071-07-27,0,0.6,0,0,2.9,0,0,0,0,0
"209",2071-07-28,0,1.2,5.425,57.0373847167325,3.4,0,0.1,0,13,0
"210",2071-07-29,1.7,0.9,9.6,0,8.8,0.7,20.6176470588235,0,0,4.8
"211",2071-07-30,0,0.95,6.06,0,0.55,5.74,0,0.166666666666606,0,0
"212",2071-07-31,0,0,0,0,14.8,1.3,0,45.9015182884747,1.8,0
"213",2071-08-01,0,13.2888888888889,1.2,0,3.91538461538472,13.46,0,2.3,0,0
"214",2071-08-02,16.6713567839196,0.8,25.3067385444744,0,1.5,1.6,0,0,0.0666666666666667,0
"215",2071-08-03,0,0,0,0,0,0,0,22.8991150442478,11.5941176470589,0.6
"216",2071-08-04,0,5.1,0,8.23333333333333,30.5255574614066,0,0,0,5.66,0.9
"217",2071-08-05,0.0666666666666667,8.4,0,0.25,0,0,3.8,0,3.7,0
"218",2071-08-06,3.8,19.6766497461929,0,0,16.8461538461538,3.9,0,2.23333333333333,0.0666666666666667,0
"219",2071-08-07,0,13.6555555555556,0,0,7.13333333333333,1,0,0.8,0,0.4
"220",2071-08-08,8.65714285714286,3.5,1.9,10.6,0,1.6,0,9.85,15.8615384615385,0
"221",2071-08-09,0,1.8,0,0,0,4.9,0.3,0,0,0
"222",2071-08-10,3.3,11.9,0,16.1214285714286,11.2555555555556,0,0,9.3,7.1,0
"223",2071-08-11,69.8498299319727,19.9324873096446,0,0,1.7,0,0.9,0.166666666666606,15.7769230769231,0
"224",2071-08-12,2.23333333333333,3.1,0,16.3,0,0,0,2.45,0,0.2
"225",2071-08-13,0,42.8198247354496,0,0,13.0444444444444,0,0,15.2692307692308,0,0
"226",2071-08-14,0,3.5,0.3,1.9,1,0,0,41.5997276688452,0,0
"227",2071-08-15,10.3,31.1833333333333,0,37.8631542699724,11.8,0,0.3,1.6,0,0
"228",2071-08-16,0.2,16.0166666666667,4.25,11.359793814433,0,0,0,0,4.175,0
"229",2071-08-17,0.0666666666666667,0.95,1.3,0,7.9,24.6230769230769,0,0,0.4,0
"230",2071-08-18,0,6.14827586206894,3.05,0,5.2,8.23333333333333,0,0,0,1.76666666666667
"231",2071-08-19,0,0,0.5,5.5,2,0,0,0,0,0
"232",2071-08-20,4.2,0,0.4,12.6736842105263,9.2,2.45,0,0,0,0
"233",2071-08-21,21.0636363636364,12.3,0.7,10.4,0,0,0,0,2.2,1.2
"234",2071-08-22,11.4888888888889,4.9,0,0.75,25.392419825073,0.7,0,2.1,2.4,25.6135770234987
"235",2071-08-23,0.3,5.35,0.6,18.1666666666667,4.6,0,0,0.1,0.166666666666606,3.2
"236",2071-08-24,0,0,0,0,0,0,0,0.7,5.66,0.166666666666606
"237",2071-08-25,0,4.9,0,7.42,0,0,0,0.166666666666606,0,0
