"","out","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA","Observed"
"261",1971-09-18,0,0,0,0.3,3.58000000000004,5.3,0.1,1,41.3116774193549,16.9875,1.6
"262",1971-09-19,0.3,0,0,0,7.9,0.5,2.2,6.8,8.31666666666667,15.43,0.3
"263",1971-09-20,16.9246231155779,4.5,0,0,2.45,0.4,1.4,0,4.025,11.38,2.2
"264",1971-09-21,2.45,21.3666666666667,0,0,12.425,0,0,1.4,11.6929411764707,0.1,0
"265",1971-09-22,6,12.3,1.4,0,0.2,0,0,0,39.5106451612904,23.2769230769231,0.3
"266",1971-09-23,0,0,0,0,16.5230769230769,0,19.6294117647059,1,2.03333333333333,16.6375,0
"267",1971-09-24,0,0,0,4.8,1.4,0,14.62,3.1,1.4,1,8.1
"268",1971-09-25,0,0,0.75,1.3,5.82,0,24.464705882353,0.95,0.0666666666666667,11.31,1.3
"269",1971-09-26,0,0,0.2,0,0,0,0.3,0.6,11.3964705882353,6.22,0
"270",1971-09-27,0,0.166666666666606,18.13125,0.95,0,6.9,11,0,2.1,0,0.1
"271",1971-09-28,0.4,0.3,3.2,0.6,0.1,0.116666666666606,20.8,0,40.4111612903226,0,2.6
"272",1971-09-29,0.0666666666666667,0,0,0.9,20.223076923077,0,3.8,0,0.166666666666606,0,0
"273",1971-09-30,0,0,7.6,0.2,24.9500000000001,5.58,3.6,0,0,0,11.8
"274",1971-10-01,0,0.2,13.7,2.2,8.18571428571429,21.6,0.1,0,0.3,12.2444444444444,0
